sentiment;Review
0;Disfrutando del fin de semana en los Apartamentos Golf Center contratados ha ustedes, estando durmiendo entraron por la ventana sin rejas y nos robaron todo el dinero y documentación incluso las monedas de los bolsillos, sobre las 8 1/4 nos despertamos y vimos lo que nos habían hecho, rápida mente bajamos ha recepción y estaba cerrado no había nadie, tuvimos que esperar hasta las 9 y 1/2 puesto al habla con el encargado, nos dijo que nunca allí había pasado nada de ningún robo.> > No fuimos atendidos como clientes, ni como personas pues estábamos en una localidad que no era la nuestra sin conocerla, tuvimos que busca un móvil de unos amigos pues los nuestros fueron robados, con el hicimos todas las gestiones de bancos y bloqueo de móviles, después buscamos los teléfonos de la policía nacional y nos dieron el de la Guardia Civil para ir al cuartelillo a poner la denuncia., pues en recepción no llamaron ni al guarda de seguridad que tienen.> > Este tramite nos llevo toda la mañana y había que entregar las llaves del apartamento a las diez.> > Sin terminar todavía el policía judicial de tomar pruebas nos vino a reclamar las llaves, como si fuese culpa nuestra que se metan en nuestra habitación mientras dormimos, nos hizo el favor de no cobrarnos las dos horas que la policía judicial tardo en tomar las huellas.> > Por lo que le puse a Golf Center una reclamación con fecha de 12/10/2009 con el nº [--]
0;"He pasado una sola semana de vacaciones en estos apartamentos que en principio pintaban muy bonitos, pero como he dicho solo en principio... Lo que tendrian que haber sido unas vacaciones se convirtieron en un horror desde el momento que nos dieron la llave en recepcion. No me extraña que en todas las paginas web de estos apartamentos solo salgan fotos de las piscinas, es lo mejor que tienen, ahora, no sacan ninguna de los suelos, llenos de porqueria, cagadas de pajaros..., que daba miedo dejar la toalla, por que claro, eso de hamacas.. es un decir, las ahí, pero para todos... nunca!!!; ni de las escaleras de acceso a los apartamentos, llenas de pelusas, matojos de pelos enrredados que bien valdrian para una pelicula del oeste, bichos muertos...; ni de los baños, que bueno, podrian mejorar bastante, en limpieza, me refiero..¨.; y de la cocina, el horno ni lo abri por miedo a lo que pudiera salir de ahi, el frigorifico, donde todos guardamos la comida, oxidado!!!!asqueroso!!!... Las camas, en vez de a dormir, invitaban a irte a tu casa.. Pero bueno, todo esto no es nada, en comparacion con lo que se avecinaba por la noche; noche1: cinco cucarachas!, Bueno vendran del campo de golf...; noche2: todo cerrado a cal y canto, sudando la gota gorda, en pleno mes de Agosto, eh? que a quien se le diga... y matasmos otras tres cucarachas!; lo decimos en recepción al dia siguiente y encima se hacen los sorprendidos, cuando todas las noches se estaban oyendo zapatillazos por las habitaciones; lo soluccionan con una porqueria de insecticida para moscas y mosquitos, que es menos fuerte uqe la laca de la peluqueria! ""Y si no te cambiamos a otro apartamento, vienen del campo de golf..""Mentira! lo que hace falta ahi es una buena desinfeccion, por que ni ellos saben de donde salen!!!!!!!Limpieza, señores, limpieza, es lo que hace falta; que es otra, ofertan los apartamentos, con limpieza dos veces por semana y si te la hacen una, y regular, date por afortunado... Deplorable, nunca habia estado en sitio como este ... Es vergonzoso, con lo que cobran!!!"
1;Es un lugar estupendo. Por un poquito más cogimos la habitación superior y mereció la pena. Todo genial!!!, con ducha hidromasaje y el baño completamente nuevo. El Spa estaba un poco aglomerado pero ya nos avisaron que el sábado por la tarde es cuando más gente va. La comida en el restaurante estaba muy buena y nos gustó que la cafetería te permitiera llevarte la copa al patio o al saloncito. Muy cerca de Baeza y Úbeda para hacer turismo. Repetiremos sin duda!!!!
1;Excepcional, pasamos tres dias estupendos, la habitacion estupenda, la doble superior, tal y como aparece en su pagina, el spa muy acogedor y relajante, el restaurante un poco caro aunque una comida magnifica y el helado de aceite sorprendente, muy buena calidad en el servicio y la ubicación incomparable para relajarte, sin duda volveremos, salimos encantados y con ganas de volver
1;Estuve alojada solo una noche, para las oposiciones de la guardia civil, aunque con los nervios no vi casi nada decir que el trato fue excelente, súper atentos, recomiendo la hamburguesa del bar esta increíble. Espero que sirva de orientación mi opinión
1;"Estuve alojada con mi pareja un par de días con un paquete que incluia desayuno y spa. Es una finca muy retirada no esta en la ciudad de Baeza propiamente sino a unos 10 km, la señalización no es buena, si no estais atentos a un cartelito que pone ""complejo la laguna"" os pasais de largo. La habitación que nos dieron era la superor en lo que seria la parte nueva (vimos las estandar y nos las recomiendo mobiliario antiguo y en la parte antigua del hotel), es tal cual la muestran en su pagina pero un poco estrecha para mi gusto. Lo mejor del hotel sin duda el spa, el circuito es muy completo funcionan todos los servicios y contratamos un par de tratamientos estéticos y la verdad me qude satisfecha sobre todo por su precio. La comida del desayuno muy buena poca variedad pero todo fresco y buenisimo. El personal del hotel muy amable y servicial, la única pega que le encontre es que no reponen las atenciones (shampoo, gel, crema) de la habitación a no ser que se lo pidas a las camareras de piso. Atención es un sitio para ir a descansar, no hay nada alrrededor, solo olivos y un museo del aceite. Si lo que quieres es desconecta disfrutar del spa y perderte visitando los publos cercanos perfecto."
1;Aunque esta un poco apartado de la ciudad merece la pena, es un hotel - rural - escuela, hay que estar pendiente de las informaciones, antes de llegar al hotel, una referencia muy buena es la fabrica de aceite que esta a pie de carretera, tomado ese desvio te lleva al hotel que esta en plena naturaleza. Nos acogimos a una oferta que incluia el Spa y habitacion superior con desayuno incluido, como llegamos tarde al hotel y hablando con las amables chicas de recepcion, accedieron a cambiarnos uno de los circuitos de Spa por la cena, cosa que aceptamos y se lo agradecimos. Aunque el hotel tenia poca ocupacion, los desayunos fueron muy variados, con embutidos y bolleria, incluido zumo de naranja natural, asi como tomate y distintas variedades de aceite. La habitacion amplia, con TV plana y mini bar, como gentileza te encuentras dos refrescos y dos botellas de agua sin cargo, que te las reponen.(solo el agua)Nuestra habitacion al estar encima del Spa no teniamos que poner la calefacion, en verano me imagino que tendras que tener el aire acondicionado puesto todo el dia. La cena te daban a elegir entre 5 primeros y 5 segundos, bien elaborada y de muy buena calidad. Como al siguiente dia teniamos visita guiada a Ubeda y Baeza, no pudimos disfrutar del Spa. pero volvimos a hablar con el Sr. de recepcion y nos autorizo la salida tardia del hotel al siguiente dia para poder disfrutar del Spa.
1;Aunque oficialmente es un hotel de 3 estrellas, la calidad y los servicios son claramente superiores. El desayuno es muy bueno y el entorno es fabuloso. Para ir con niños es perfecto, tiene una zona de columpios, hay una granja-escuela, un patio interior... hasta las consumiciones del minibar eran gratis. Además está a apenas 8-18 kms de Baeza.
1;He estado unos días en este fabuloso hotel de 3***, solo puedo decir que es un gran hotel de ***.Tipo rural, pues se encuentra situado en medio de un paraje de olivos de gran belleza, así pues ese nombre de “Hacienda la laguna” es muy realista, pues es eso justo lo que debió ser hace tiempo, hoy en día en sus instalaciones, se alberga una escuela de hostelería y turismo. Muy cercano a todas las ciudades históricas a visitar como: Baeza- Ubeda-Jódar y si quieres muy próximo a la sierra de Cazorla, por tanto tiene una situación privilegiada. En cuanto a sus instalaciones, como he dicho es un gran 3 estrellas en todos los servicios de ofrece. En cuanto al SPA, decir que es justo lo que se necesita para una de las mañanas o tarde, poder relajarse en su circuito o contratar unos de sus tratamientos, eso sí resérvalo antes de tu llegada, pues los tratamientos suelen ocuparse pronto. Las comidas son excelentes pero no son tipo buffet, desayunos son tipo buffet y no falta de nada, solo por poner una pega, el comedor de desayunos es algo agobiante, sugiero a la dirección dado el espacio del que disponen que lo cambien, pues es algo claustrofóbico. Pero como digo por poner una pega. Es un lugar muy recomendable.
1;El hotel hacienda la laguna esta situado en un enclave natural retirada del bullicio ,las habitaciones estan situadas en planta de suelo sin tener que utilizar el ascensor ,la comida es bastante buena y el desayuno tambien, las habitaciones estan muy limpias tienen muy buenos colchones y buenas almohadas, y el baño muy limpio, en fin si teneis alguna duda venid a comprobarlo.
1;Me alojé 2 noches en este hotel gracias a una oferta de groupon. La habitación era nueva y amplia, con excelente cuarto de baño. Todo muy limpio. Desayuno muy rico. El spa es tranquilo y el personal simpático y profesional. Comida del restaurante deliciosa. Es necesario ir en coche. Lo recomiendo.
1;Nos alojamos mi novio y yo un fin de semana gracias a un cupon de Groupon, y la verdad es que quedamos encantados. Aunque esta un poco apartado, la tranquilidad se agradece muchisimo. Esta muy cerca de Baeza, una ciudad maravillosa y visita obligada sin duda. El trato del personal del hotel inmejorable, siempre atentos y siempre amables. La habitacion muy amplia, aunque demasiado calurosa para nuestro gusto, pero es un detalle sin importancia. El spa esplendido, chiquito, barato... en fin, que la hora y media nos supo a poco. Sin duda volveremos y lo recomendaremos a todo el mundo. Salimos encantados en todos los sentidos.
1;Fuimos mi marido y yo de fin de semana sin niños. El sitio está en poco apartado y basatnte tranquilo. Parece un oasís en mitad de los olivares. Las habitaciones preciosas con camas duras y tele nueva. Todo una mezcla de rústico y moderno, Muy limpio y cuidado. La gente en recepción atenta y amable. Comida del comedor muy bueno y un ambiente muy bonito. Al lado tiene un complejo con una piscina enorme y muchos arboles (gratis para los del hotel).El spa es precioso y el masaje muy relajante.
